show_id,name
s6002,Sonia Lowman
s6003,Jon Greenhalgh
s6004,
s6005,Antoine Fuqua
s6006,
s6007,Tanawat Aiemjinda
s6008,Ahsan Rahim
s6009,Dar Gai
s6010,
s6011,Leena Yadav
s6012,
s6013,John Carchietta
s6014,Kevin Munroe
s6015,Michael Pressman
s6016,Steve Barron
s6017,Farah Khan
s6018,Ed Perkins
s6019,Einar Gabbassov
s6020,Michael Barrett
s6021,Natalia Garagiola
s6022,"Jevons Au, Zune Kwok, Chow Kwun-wai, Ng Ka-Leung, Wong Fei-Pang"
s6023,Mandeep Kumar
s6024,
s6025,Peter Billingsley
s6026,Jonathan Mostow
s6027,McG
s6028,"Yann Arthus-Bertrand, Michael Pitiot"
s6029,
s6030,
s6031,
s6032,
s6033,Damien Leone
s6034,
s6035,Sukhbir Singh
s6036,Priyadarshan
s6037,Dheeraj Berry
s6038,Vijay
s6039,
s6040,Abhijit Panse
s6041,Abhijit Panse
s6042,Jeethu Joseph
s6043,Anees Bazmee
s6044,
s6045,Antoinette Jadaone
s6046,
s6047,
s6048,
s6049,"Felix Herngren, MÃ¥ns Herngren"
s6050,Harald Zwart
s6051,
s6052,"Nate Adams, Adam Carolla"
s6053,Brian Skiba
s6054,Rocky Soraya
s6055,Rocky Soraya
s6056,
s6057,
s6058,"Mitzi Vanessa Arreola, Amir Galvan Cervera"
s6059,Ding-Lin Wang
s6060,
s6061,Roger Russell
s6062,Matthew Shoychet
s6063,Pamela Romanowsky
s6064,
s6065,Geoff Anderson
s6066,
s6067,
s6068,Robert Rodriguez
s6069,
s6070,Steven Spielberg
s6071,Esteban Sapir
s6072,Julien Rambaldi
s6073,Ian Edelman
s6074,Jee-woon Kim
s6075,ElÃ­as LeÃ³n
s6076,Wenn V. Deramas
s6077,
s6078,Michael Simon
s6079,Mostafa Abu Seif
s6080,Bert Marcus
s6081,Rob Reiner
s6082,Andrew Douglas
s6083,
s6084,Ariel Vromen
s6085,"Thurop Van Orman, John Rice"
s6086,"Denis Hennelly, Casey Suchan"
s6087,Sameh Abdulaziz
s6088,
s6089,Federico Veiroj
s6090,Elisa Fuksas
s6091,Monica Floyd
s6092,Niyi Akinmolayan
s6093,Maria Sadowska
s6094,Jonathan Sobol
s6095,Christian Duguay
s6096,Michel Hazanavicius
s6097,
s6098,Walter Hill
s6099,AndrÃ© Ã˜vredal
s6100,Michael Steiner
s6101,Errol Morris
s6102,
s6103,McG
s6104,McG
s6105,
s6106,
s6107,Kurt Voelker
s6108,Ana Lily Amirpour
s6109,Elliot Hegarty
s6110,"Keith Fulton, Louis Pepe"
s6111,"Joel Coen, Ethan Coen"
s6112,Jared MoshÃ©
s6113,Ãlex de la Iglesia
s6114,Johnnie To
s6115,
s6116,"Brian M. Conley, Nathan Ives"
s6117,"Chapman Way, Maclain Way"
s6118,John Ford
s6119,Ali Ragab
s6120,Ludovico Di Martino
s6121,Dante Lam
s6122,
s6123,Estela Renner
s6124,Renata Terra
s6125,Estela Renner
s6126,
s6127,
s6128,
s6129,
s6130,
s6131,
s6132,Tommy Avallone
s6133,Domenico de Feudis
s6134,Eduardo Chauvet
s6135,Eduardo Chauvet
s6136,D Ho
s6137,Reginald Hudlin
s6138,Kavi Raz
s6139,Rolfe Kanefsky
s6140,Osgood Perkins
s6141,
s6142,Youssef Chahine
s6143,Philippe Falardeau
s6144,Kirby Dick
s6145,Christopher Murray
s6146,Bolanle Austen-Peters
s6147,Sofia Coppola
s6148,Marwan Hamed
s6149,Alastair Fothergill
s6150,Vishal Bhardwaj
s6151,Jeethu Joseph
s6152,"Elle-MÃ¡ijÃ¡ Tailfeathers, Kathleen Hepburn"
s6153,"Kevin Ford, Smriti Keshari, Eric Schlosser"
s6154,
s6155,
s6156,"Albert Hughes, Allen Hughes"
s6157,Faris Godus
s6158,
s6159,
s6160,"Dan Forgione, Pete Jacobs, Matt Whitlock"
s6161,Olivier Loustau
s6162,
s6163,Andy Tennant
s6164,Richard Kelly
s6165,William Brent Bell
s6166,Mark Herman
s6167,Eric Bross
s6168,Chiwetel Ejiofor
s6169,Joe Mantello
s6170,
s6171,William Kaufman
s6172,Neil Jordan
s6173,Ken Kushner
s6174,Nora Twomey
s6175,
s6176,
s6177,Peyton Reed
s6178,"Jackie van Beek, Madeleine Sami"
s6179,Dan Villegas
s6180,
s6181,Kunle Afolayan
s6182,Lester Hsi
s6183,You-Jeong Chang
s6184,Terry Gilliam
s6185,Rob Reiner
s6186,Husam El-Gohari
s6187,
s6188,"Sam ""Blitz"" Bazawule"
s6189,
s6190,YÄ±lmaz ErdoÄŸan
s6191,Stacy Title
s6192,"Graham Phillips, Parker Phillips"
s6193,Meghan O'Hara
s6194,
s6195,Ofir Raul Graizer
s6196,Lee Chung-hyun
s6197,Bumpy
s6198,Atom Egoyan
s6199,Elliot Silverstein
s6200,G.J. Echternkamp
s6201,Sean Menard
s6202,Jon Gunn
s6203,
s6204,Tony Collingwood
s6205,Tarek Al Eryan
s6206,Kunle Afolayan
s6207,
s6208,
s6209,
s6210,Craig Moss
s6211,
s6212,
s6213,
s6214,Magdy Al-Hawwary
s6215,Antonio ChavarrÃ­as
s6216,Michel Tikhomiroff
s6217,David Pablos
s6218,John Stephenson
s6219,Clay Kaytis
s6220,Chris Columbus
s6221,Michael Buster
s6222,Norman Jewison
s6223,
s6224,
s6225,
s6226,Dito Montiel
s6227,Sue Ding
s6228,Ludovic Bernard
s6229,Julius Onah
s6230,
s6231,
s6232,Lukasz Kosmicki
s6233,
s6234,Thomas Vinterberg
s6235,John Wells
s6236,Harvey Lowry
s6237,James Haslam
s6238,"Robert Kenner, Taki Oldham"
s6239,
s6240,Bob Nelson
s6241,
s6242,Ari Folman
s6243,James Wan
s6244,Amr Arafa
s6245,
s6246,Andrew Fleming
s6247,
s6248,"Jennifer Beamish, Toby Trackman"
s6249,
s6250,Julien Leclercq
s6251,
s6252,SebastiÃ¡n Schindel
s6253,"Kirk De Micco, Chris Sanders"
s6254,Alex Proyas
s6255,
s6256,Marek Piwowski
s6257,Neil Jordan
s6258,Randall Lobb
s6259,
s6260,
s6261,
s6262,"Jarrad Paul, Andrew Mogel"
s6263,Ron Howard
s6264,Satish Manwar
s6265,Ifa Isfansyah
s6266,Tom Hooper
s6267,"Frank Oz, Jim Henson"
s6268,
s6269,Tariq Khan
s6270,
s6271,Greg McLean
s6272,Simon Stone
s6273,"Peter Mortimer, Josh Lowell"
s6274,
s6275,
s6276,Santiago Alvarado Ilarri
s6277,
s6278,Ahmed Saleh
s6279,David France
s6280,Cristi Puiu
s6281,Armando Iannucci
s6282,Jesse V. Johnson
s6283,Jesse V. Johnson
s6284,Patrice LalibertÃ©
s6285,
s6286,
s6287,
s6288,Adekunle Nodash Adejuyigbe
s6289,Martin Scorsese
s6290,"Cecilia AtÃ¡n, Valeria Pivato"
s6291,Blair Hayes
s6292,Antonio Campos
s6293,William Friedkin
s6294,William Brent Bell
s6295,
s6296,
s6297,"Chang Chin-jung, Chen Rong-hui"
s6298,"Stephanie Soechtig, Jeremy Seifert"
s6299,Filip Renc
s6300,Alistair Legrand
s6301,Jeff Tremaine
s6302,
s6303,James Franco
s6304,
s6305,
s6306,Charlie McDowell
s6307,"GastÃ³n Duprat, Mariano Cohn"
s6308,Steven Brill
s6309,Rocky Soraya
s6310,Rocky Soraya
s6311,
s6312,
s6313,
s6314,Riri Riza
s6315,Bette Gordon
s6316,Woo Min-ho
s6317,
s6318,
s6319,Kieran Darcy-Smith
s6320,Jay Chandrasekhar
s6321,Robert Berlinger
s6322,
s6323,"Damien Chazelle, Houda Benyamina, LaÃ¯la Marrakchi, Alan Poul"
s6324,Petra Costa
s6325,Kelly Fremon Craig
s6326,Paul Andrew Williams
s6327,
s6328,Youssef Chahine
s6329,Mohammed Alhmly
s6330,"Hideaki Anno, Kazuya Tsurumaki"
s6331,
s6332,James Ponsoldt
s6333,"Justin Benson, Aaron Moorhead"
s6334,"Aitor Arregi, Jon GaraÃ±o, Jose Mari Goenaga"
s6335,
s6336,
s6337,
s6338,Sam Raimi
s6339,David Leveaux
s6340,
s6341,Nicolas Pesce
s6342,Michael Duggan
s6343,Luc Besson
s6344,
s6345,Michael Samuels
s6346,David Sington
s6347,JenÃ©e LaMarque
s6348,
s6349,David O. Russell
s6350,Kunle Afolayan
s6351,David R. Ellis
s6352,
s6353,Omoni Oboli
s6354,"Coerte Voorhees, John Voorhees"
s6355,Rodrigo Van Der Put
s6356,Hugh WIlson
s6357,Mark Tonderai
s6358,Cheh Chang
s6359,
s6360,Glen Winter
s6361,Brian Levant
s6362,Brian Levant
s6363,Sean Baker
s6364,Meng Hua Ho
s6365,Rob Minkoff
s6366,Peter Nicks
s6367,Martin Campbell
s6368,Jason Zada
s6369,Sion Sono
s6370,Sion Sono
s6371,Oliver Frampton
s6372,Radha Blank
s6373,
s6374,John Lee Hancock
s6375,
s6376,Toa Fraser
s6377,
s6378,Scott Walker
s6379,Rob Burnett
s6380,
s6381,RaÃºl ArÃ©valo
s6382,
s6383,
s6384,Louie Psihoyos
s6385,Makoto Shinkai
s6386,
s6387,Nia Dinata
s6388,Mario Mattei
s6389,
s6390,Charles Uwagbai
s6391,Quek Shio-chuan
s6392,Cody Stokes
s6393,"Aitor Arregi, Jon GaraÃ±o"
s6394,
s6395,Jun Lana
s6396,Ibai Abad
s6397,David Fincher
s6398,
s6399,
s6400,"Doron Paz, Yoav Paz"
s6401,
s6402,Paul Shoulberg
s6403,
s6404,
s6405,Kasra Farahani
s6406,
s6407,Neal Brennan
s6408,
s6409,David Batty
s6410,David Batty
s6411,David Batty
s6412,David Batty
s6413,
s6414,Wong Kar Wai
s6415,
s6416,Andy Devonshire
s6417,
s6418,
s6419,
s6420,Shakti Samanta
s6421,"Karim Amer, Jehane Noujaim"
s6422,
s6423,Yee Tung-Shing
s6424,John Dahl
s6425,
s6426,Michel Gondry
s6427,Eli Roth
s6428,Gary Wang
s6429,Mike Newell
s6430,
s6431,
s6432,Alice Wu
s6433,Brian Henson
s6434,Keoni Waxman
s6435,Quentin Tarantino
s6436,Quentin Tarantino
s6437,Jan Komasa
s6438,Michael G. Kehoe
s6439,
s6440,
s6441,
s6442,Mickey Liddell
s6443,Paco Arango
s6444,
s6445,"Charles Gozali, Bagus Bramanti"
s6446,"Bobby Farrelly, Peter Farrelly"
s6447,Maya Gallus
s6448,Tate Taylor
s6449,Chad Archibald
s6450,Zoe BerriatÃºa
s6451,"Mark Columbus, Lauren Hoekstra, Sarah Kruchowski, Ryan Moody, Simon Savelyev, Vanita Shastry, Shadae Lamar Smith, Jeremy David White"
s6452,John Lee Hancock
s6453,"John Mitchell, Jeremy Kipp Walker"
s6454,"Kiko Cruz Claverol, Patricia Font"
s6455,Bradley Walsh
s6456,
s6457,
s6458,Gonzalo LÃ³pez-Gallego
s6459,
s6460,Note Chern-Yim
s6461,
s6462,
s6463,
s6464,Milind Rau
s6465,
s6466,Manolo Caro
s6467,Damani Baker
s6468,
s6469,Cathy Garcia-Molina
s6470,Rudradeep Bhattacharjee
s6471,Rob W. King
s6472,Kim Nguyen
s6473,Lasse HallstrÃ¶m
s6474,
s6475,Rob Cohen
s6476,Vlad Yudin
s6477,
s6478,Maite Ruiz De Austri
s6479,
s6480,Terry Gilliam
s6481,J.A. Bayona
s6482,
s6483,
s6484,
s6485,Isaac Ezban
s6486,Jim Strouse
s6487,"Philip Einstein Lipski, JÃ¸rgen Lerdam, Amalie NÃ¦sby Fick"
s6488,Brad Bird
s6489,
s6490,Frank Oz
s6491,Dennis Rovira van Boekholt
s6492,Steven Soderbergh
s6493,
s6494,
s6495,
s6496,
s6497,"Femi Oyeniran, Kalvadour Peterson"
s6498,"Femi Oyeniran, Nicky Slimting Walker"
s6499,Ahmed Medhat
s6500,Craig Monahan
s6501,"Olivier Nakache, Ã‰ric Toledano"
s6502,"Ricky Gervais, Matthew Robinson"
s6503,
s6504,Fernando GonzÃ¡lez Molina
s6505,Paulo Oriol
s6506,Karyn Kusama
s6507,
s6508,Martin Scorsese
s6509,
s6510,Phyllida Lloyd
s6511,
s6512,Toka McBaror
s6513,
s6514,"Kief Davidson, Richard Ladkani"
s6515,"Benjamin Cohen, Nicolas Cotto"
s6516,
s6517,Robin Swicord
s6518,
s6519,Bronwen Hughes
s6520,
s6521,
s6522,Riri Riza
s6523,
s6524,Harald Zwart
s6525,
s6526,Karen Moncrieff
s6527,Marcelo GalvÃ£o
s6528,Yorgos Lanthimos
s6529,Sara Colangelo
s6530,
s6531,David MichÃ´d
s6532,
s6533,
s6534,Tom Hooper
s6535,
s6536,Vince Marcello
s6537,Vince Marcello
s6538,Randa Chahal Sabbag
s6539,Monika Mitchell
s6540,
s6541,
s6542,
s6543,Alejandro Agresti
s6544,Timothy Reckart
s6545,Youssef Chahine
s6546,Qaushiq Mukherjee
s6547,
s6548,Nicole Holofcener
s6549,Pieter-Jan De Pue
s6550,Ahn Byoung-wook
s6551,M. Night Shyamalan
s6552,Athiyan Athirai
s6553,Tony Scott
s6554,
s6555,
s6556,Olivier Megaton
s6557,Gillian Armstrong
s6558,Daniel Stamm
s6559,Sean Penn
s6560,Rodrigo Van Der Put
s6561,Eduardo Mendoza de Echave
s6562,
s6563,
s6564,Greg Pritikin
s6565,Mark Craig
s6566,
s6567,
s6568,"Dennis Scholl, Kareem Tabsch"
s6569,"Rodrigo SalomÃ³n, Pietro Scappini"
s6570,Raz Degan
s6571,William Bindley
s6572,Dee Rees
s6573,Rob Smat
s6574,
s6575,Kevin Pollak
s6576,Steven Soderbergh
s6577,Mateo Gil
s6578,"JosÃ© Larraza, Marc Pons"
s6579,Jody Hill
s6580,Fernando GonzÃ¡lez Molina
s6581,Peter Spirer
s6582,Rajkumar Santoshi
s6583,
s6584,Theo Love
s6585,
s6586,Manish Jha
s6587,
s6588,
s6589,
s6590,Sibusiso Khuzwayo
s6591,
s6592,
s6593,
s6594,
s6595,Edoardo Ponti
s6596,Jonathan Augustin
s6597,
s6598,Gerardo Olivares
s6599,Vibeke IdsÃ¸e
s6600,Jeff Baena
s6601,"Blake Harris, Chris Bouchard"
s6602,
s6603,Mark Osborne
s6604,Kepa Sojo
s6605,"Richard Claus, Karsten Kiilerich"
s6606,Maroun Baghdadi
s6607,Florian Henckel von Donnersmarck
s6608,
s6609,Yorgos Lanthimos
s6610,Brian O'Malley
s6611,"Mike Diva, Akiva Schaffer"
s6612,Hannah Fidell
s6613,Jay Lyons
s6614,Robert Aldrich
s6615,Fred Durst
s6616,Joshua Oppenheimer
s6617,Peter Jackson
s6618,Peter Jackson
s6619,Israel AdriÃ¡n Caetano
s6620,Vicky Wight
s6621,Abba T. Makama
s6622,Nuel Naval
s6623,Marco Schnabel
s6624,Michael Showalter
s6625,Azazel Jacobs
s6626,"Robert Cannan, Ross Adam"
s6627,StanisÅ‚aw RÃ³Å¼ewicz
s6628,Johnny To
s6629,Robert Tate
s6630,
s6631,
s6632,Richard Weston
s6633,Richard Weston
s6634,Richard Weston
s6635,
s6636,Jay Karas
s6637,
s6638,Vasan Bala
s6639,"John Mikulak, Joshua Brown"
s6640,Marco Bonfanti
s6641,Tony Datis
s6642,
s6643,Hassan AbdulSalam
s6644,Michael Barnett
s6645,Martin Campbell
s6646,Will Eisenberg
s6647,Paul Thomas Anderson
s6648,Francesco Carnesecchi
s6649,"Lilly Wachowski, Lana Wachowski"
s6650,"Lilly Wachowski, Lana Wachowski"
s6651,"Lilly Wachowski, Lana Wachowski"
s6652,Yayo Herrero
s6653,"Ken Burns, Christopher Loren Ewers, Erik Ewers"
s6654,Park In-je
s6655,Albert Sharpe
s6656,
s6657,MatÃ­as Bize
s6658,William Wyler
s6659,Grant Heslov
s6660,
s6661,
s6662,
s6663,Noah Baumbach
s6664,Chi Keung Fung
s6665,
s6666,George Clooney
s6667,Andreas Pichler
s6668,"Toka McBaror, Tunde Apalowo"
s6669,
s6670,
s6671,
s6672,
s6673,Mateo Gil
s6674,
s6675,
s6676,Jan Holoubek
s6677,Obi Emelonye
s6678,
s6679,
s6680,Olivia M. Lamasan
s6681,Edward Cotterill
s6682,Mads Matthiesen
s6683,Bryan Bertino
s6684,John Banas
s6685,
s6686,Franck RibiÃ¨re
s6687,
s6688,Tommy O'Haver
s6689,Ian Cheney
s6690,Manuel MartÃ­n Cuenca
s6691,
s6692,
s6693,James Bobin
s6694,
s6695,Michael Radford
s6696,
s6697,David Zucker
s6698,David Zucker
s6699,Barry Levinson
s6700,Stuart Heisler
s6701,
s6702,
s6703,
s6704,
s6705,Carly Stone
s6706,Christopher Cain
s6707,"Isaki Lacuesta, Isa Campo"
s6708,
s6709,Michael Cristofer
s6710,Timo Tjahjanto
s6711,
s6712,
s6713,"Stefan Aust, Dirk Laabs"
s6714,Peter Lepeniotis
s6715,"Lasse HallstrÃ¶m, Joe Johnston"
s6716,
s6717,
s6718,"Ã€lex Pastor, David Pastor"
s6719,
s6720,Gina Prince-Bythewood
s6721,Everardo GonzÃ¡lez
s6722,
s6723,Charlie McDowell
s6724,Wenn V. Deramas
s6725,"Matt Angel, Suzanne Coote"
s6726,
s6727,Spike Lee
s6728,
s6729,Youssef Chahine
s6730,Adam McKay
s6731,Mike Fleiss
s6732,Orson Welles
s6733,Joseph Ruben
s6734,Peter Hutchings
s6735,Rod Lurie
s6736,Timothy Woodward Jr.
s6737,
s6738,Jake Szymanski
s6739,Jun Lana
s6740,
s6741,Carles Torras
s6742,
s6743,John Duigan
s6744,Ben A. Williams
s6745,Mimi Leder
s6746,Alan J. Pakula
s6747,Chris Nelson
s6748,Jean-Pierre Devillers
s6749,Luis Estrada
s6750,
s6751,Shirley Frimpong-Manso
s6752,Richard Shepard
s6753,Stephen Chbosky
s6754,Joel Schumacher
s6755,"Julia Willoughby Nason, Jenner Furst"
s6756,Mar Targarona
s6757,Philipp StÃ¶lzl
s6758,Shawn Levy
s6759,Peggy Holmes
s6760,Bryan Buckley
s6761,"Peter Lord, Jeff Newitt"
s6762,Leslie Iwerks
s6763,Derek Cianfrance
s6764,Patryk Vega
s6765,Keerthi
s6766,
s6767,
s6768,Ahmad El-Badri
s6769,Stefano Mordini
s6770,Robert Zemeckis
s6771,
s6772,Maya Forbes
s6773,"Randall Lobb, Robert McCallum"
s6774,Chan-sang Lim
s6775,Teddy Lussi-Modeste
s6776,Brian A. Miller
s6777,Martha Coolidge
s6778,
s6779,
s6780,"Ron Clements, John Musker"
s6781,
s6782,Mike Rohl
s6783,
s6784,Na Hyeon
s6785,Farhad Safinia
s6786,Ryan Murphy
s6787,Terry George
s6788,
s6789,
s6790,John Papola
s6791,Gabriele Muccino
s6792,"Grant Korgan, Brian Niles"
s6793,
s6794,Frank Simon
s6795,
s6796,
s6797,
s6798,Laura Brownson
s6799,
s6800,Riri Riza
s6801,Francis Ford Coppola
s6802,
s6803,
s6804,Miriam Chandy Menacherry
s6805,
s6806,Kevin Derek
s6807,Shaina Allen
s6808,JonÃ¡s Trueba
s6809,Gideon Raff
s6810,"Heber Cannon, Mariah Moore, Marston Sawyers"
s6811,Alison MacLean
s6812,Paul Munger
s6813,"Lisa CortÃ©s, Farah X"
s6814,
s6815,Ahmed Al-Badry
s6816,Choi Jin-seong
s6817,Joram LÃ¼rsen
s6818,
s6819,Steve Barker
s6820,Frank Coraci
s6821,Dejan ZeÄeviÄ‡
s6822,Hadi El Bagoury
s6823,Gore Verbinski
s6824,Lone Scherfig
s6825,"Ellena Wood, Jesse Vile"
s6826,
s6827,David Bruckner
s6828,N.D. Wilson
s6829,Curtis Hanson
s6830,
s6831,
s6832,
s6833,Paul Dugdale
s6834,Christian E. Christiansen
s6835,Liao Shih-han
s6836,David MichÃ´d
s6837,Rajesh Ganguly
s6838,Ishaya Bako
s6839,
s6840,"Igor Kovalyov, Norton Virgien"
s6841,Bruce Robinson
s6842,Floria Sigismondi
s6843,Austin Stark
s6844,Cal Seville
s6845,Renato De Maria
s6846,John Herzfeld
s6847,Ernie Barbarash
s6848,Kristian Levring
s6849,Wayne Blair
s6850,
s6851,Houssam El-Din Mustafa
s6852,Frank Oz
s6853,Gus Van Sant
s6854,
s6855,Stephen Amezdroz
s6856,"Raffi Ahmad, Arie Azis"
s6857,Chris Renaud
s6858,Niyi Akinmolayan
s6859,
s6860,Noriyuki Abe
s6861,Tiller Russell
s6862,
s6863,
s6864,Abhishek Sharma
s6865,Josh Greenbaum
s6866,Giancarlo Esposito
s6867,
s6868,Richie Smyth
s6869,Dino Risi
s6870,"William Eubank, Will Eubank"
s6871,John R. Leonetti
s6872,"Almudena Carracedo, Robert Bahar"
s6873,Marc Vigil
s6874,Alfonso CortÃ©s-Cavanillas
s6875,Isaac Ezban
s6876,Sunil Soraya
s6877,
s6878,Samu Fuentes
s6879,Shonali Bose
s6880,Trish Sie
s6881,Raja Gosnell
s6882,Raja Gosnell
s6883,
s6884,Jeff Orlowski
s6885,David Fincher
s6886,
s6887,SebastiÃ¡n Schindel
s6888,
s6889,
s6890,Peter Chelsom
s6891,James Ponsoldt
s6892,Sue Kim
s6893,Mark Waters
s6894,Krzysztof Zanussi
s6895,
s6896,
s6897,Brian Levant
s6898,Thomas Meadmore
s6899,Jehane Noujaim
s6900,Noah Baumbach
s6901,
s6902,Brett Hedlund
s6903,
s6904,Kyle Patrick Alvarez
s6905,Niall Johnson
s6906,
s6907,
s6908,
s6909,
s6910,Steven R. Monroe
s6911,Wael Ihsan
s6912,Mohammad Adel
s6913,Cosmo Feilding-Mellen
s6914,Stephan Rick
s6915,
s6916,Joyce Bernal
s6917,
s6918,"Will Lockhart, Cole D. Pruitt"
s6919,James Watkins
s6920,Tony Scott
s6921,Anthony Minghella
s6922,Daniel Burman
s6923,
s6924,Tobe Hooper
s6925,James Marsh
s6926,"Mohammed El-Tahawy, Mohamed Mostafa"
s6927,Jason Paul Laxamana
s6928,Carlos PÃ©rez Osorio
s6929,Lena Khan
s6930,Leanne Gater
s6931,Simon Wells
s6932,Robert Schwentke
s6933,Lennart Ruff
s6934,Florian Henckel von Donnersmarck
s6935,
s6936,Tamta Gabrichidze
s6937,
s6938,Erik White
s6939,Julio Medem
s6940,Stefano Lodovichi
s6941,Aaron Sorkin
s6942,
s6943,Fernando Colomo
s6944,"Brendan Malloy, Emmett Malloy"
s6945,David Koepp
s6946,Michael Winterbottom
s6947,"Ben Brewer, Alex Brewer"
s6948,
s6949,David Briggs
s6950,
s6951,
s6952,Kevin Donovan
s6953,Wouter Bouvijn
s6954,
s6955,"Corey Yuen, Patrick Leung"
s6956,Fernando Meirelles
s6957,Robert Luketic
s6958,
s6959,
s6960,Poj Arnon
s6961,
s6962,Pass Patthanakumjon
s6963,
s6964,
s6965,
s6966,
s6967,"Jean-Pierre Dardenne, Luc Dardenne"
s6968,Errol Morris
s6969,
s6970,Maryo J. De los Reyes
s6971,
s6972,
s6973,Jennifer M. Kroot
s6974,
s6975,
s6976,Peter Facinelli
s6977,Mark Neveldine
s6978,Dan Bush
s6979,Odunlade Adekola
s6980,"David Chuang, Chen Kuan-chung"
s6981,"Ken Burns, Lynn Novick"
s6982,Bauddhayan Mukherji
s6983,Oyefunke Fayoyin
s6984,
s6985,"Ossama Abu El Atta, Tarek Al Eryan"
s6986,Frant Gwo
s6987,
s6988,Daniel Calparsoro
s6989,Russell Crowe
s6990,Jay Russell
s6991,Frank Coraci
s6992,Chito S. RoÃ±o
s6993,Kemi Adetiba
s6994,Niyi Akinmolayan
s6995,Farishad I. Latjuba
s6996,Robert Smigel
s6997,
s6998,Orlando von Einsiedel
s6999,
s7000,
s7001,Kris Pearn
s7002,
s7003,Manika Sharma
s7004,Robert Eggers
s7005,Kyle Rankin
s7006,Park Hoon-jung
s7007,
s7008,
s7009,"Muhammad Fadl, Hany Motawie"
s7010,Antonin Baudry
s7011,
s7012,Neil Rawles
s7013,Emil Ben-Shimon
s7014,
s7015,Laurent Cantet
s7016,Michael Apted
s7017,Romain Gavras
s7018,Brian Baugh
s7019,
s7020,Victoria Bromley
s7021,
s7022,Ali F. Mostafa
s7023,
s7024,George Mendeluk
s7025,Tyler Spindel
s7026,
s7027,
s7028,Cyrus Nowrasteh
s7029,Peter Foott
s7030,Sze Yu Lau
s7031,Abhishek Sharma
s7032,Peter Svatek
s7033,Saheed Arafath
s7034,Sundar C.
s7035,Charlotte Zwerin
s7036,Peter Hutchings
s7037,John Asher
s7038,David Shisgall
s7039,Paul Thomas Anderson
s7040,"Ellen Page, Ian Daniel"
s7041,Yvan Attal
s7042,Simon Frederick
s7043,Morgan Neville
s7044,Patricia Ferreira
s7045,"Fabio Ock, Joana Mazzucchelli"
s7046,
s7047,
s7048,Hanung Bramantyo
s7049,
s7050,
s7051,Derek Hui
s7052,Wim Bonte
s7053,Raam Reddy
s7054,Joey So
s7055,Joey So
s7056,Joey So
s7057,Greg Tiernan
s7058,Bin Bunluerit
s7059,Taika Waititi
s7060,Sam Liu
s7061,Benjamin Ross
s7062,Stephen Hopkins
s7063,Shanavas K. Bavakutty
s7064,Johnnie To
s7065,
s7066,
s7067,Cathy Garcia-Molina
s7068,Mohamed Hamdy
s7069,Dallas Jackson
s7070,Gary Stretch
s7071,Mukesh Vohra
s7072,Jordan Ross
s7073,"William Wyler, John Sturges"
s7074,
s7075,
s7076,
s7077,
s7078,
s7079,Linda Mendoza
s7080,Chris Robinson
s7081,"Kristina Goolsby, Ashley York"
s7082,Tig Notaro
s7083,Sartaj Singh Pannu
s7084,"Eric Goode, Rebecca Chaiklin"
s7085,Alan Yang
s7086,
s7087,Li Jun
s7088,Aditya Kripalani
s7089,"Cho Li, Chen Hung-yi, Weica Wang, Liu Bang-yao, Lin Guan-fu, Shen Chi, YC Tom Lee"
s7090,Ellen Brown
s7091,
s7092,Matt Askem
s7093,Matt Askem
s7094,Rikhil Bahadur
s7095,Sameer Vidwans
s7096,SebastiÃ¡n Hofmann
s7097,Yoon Sung-hyun
s7098,"Mark Dennis, Ben Foster"
s7099,
s7100,
s7101,
s7102,
s7103,Juan Pablo Buscarini
s7104,Steve Loter
s7105,Sonny Marler
s7106,
s7107,
s7108,
s7109,
s7110,
s7111,
s7112,Susan Johnson
s7113,Michael Fimognari
s7114,Sorin Dan Mihalcescu
s7115,"Edward Ellis, Flor Salcedo, Aaron Woolf"
s7116,Josh Aronson
s7117,Myriam Aziza
s7118,Marti Noxon
s7119,Pavel Kostomarov
s7120,Beeban Kidron
s7121,Michael Cumming
s7122,
s7123,Vicente Villanueva
s7124,Jay Chapman
s7125,Scott Moran
s7126,Jay Chapman
s7127,"RaÃºl Campos, Jan Suter"
s7128,"Mariano Cohn, GastÃ³n Duprat"
s7129,
s7130,Sooraj R. Barjatya
s7131,Shree Narayan Singh
s7132,Kyoko Miyake
s7133,
s7134,Tolga KaraÃ§elik
s7135,Phil Roman
s7136,Rob Zombie
s7137,Gregory Jacobs
s7138,Rami Hachache
s7139,Jay Chapman
s7140,Jay Karas
s7141,Jay Karas
s7142,
s7143,Roger Spottiswoode
s7144,
s7145,
s7146,Florent Bodin
s7147,Joe Berlinger
s7148,Sabrina Rochelle Kalangie
s7149,
s7150,Buzz Kulik
s7151,
s7152,Kittiphak Thonguam
s7153,
s7154,
s7155,
s7156,Buddhadev Dasgupta
s7157,
s7158,Girish Malik
s7159,Kike MaÃ­llo
s7160,Maria Ripoll
s7161,
s7162,Warren P. Sonoda
s7163,Paul Verhoeven
s7164,Aditya Kripalani
s7165,
s7166,
s7167,Daniel Benmayor
s7168,Ryan Polito
s7169,Madhur Bhandarkar
s7170,
s7171,"Mike Smith, John Paul Tremblay, Robb Wells"
s7172,"Mike Smith, John Paul Tremblay, Robb Wells"
s7173,Mike Clattenburg
s7174,"Gary Howsam, Mike Smith, John Paul Tremblay, Robb Wells"
s7175,
